time,TxCnt
2012-05-14,28372.0
2012-05-15,22976.0
2012-05-16,16700.0
2012-05-17,17558.0
2012-05-18,24246.0
2012-05-19,36838.0
2012-05-20,29021.0
2012-05-21,31704.0
2012-05-22,23837.0
2012-05-23,26490.0
2012-05-24,27026.0
2012-05-25,28930.0
2012-05-26,22572.0
2012-05-27,26589.0
2012-05-28,29730.0
2012-05-29,30163.0
2012-05-30,25386.0
2012-05-31,20325.0
2012-06-01,26690.0
2012-06-02,12938.0
2012-06-03,34668.0
2012-06-04,45794.0
2012-06-05,42459.0
2012-06-06,17186.0
2012-06-07,32767.0
2012-06-08,23931.0
2012-06-09,33081.0
2012-06-10,39755.0
2012-06-11,32626.0
2012-06-12,19904.0
2012-06-13,54952.0
2012-06-14,61850.0
2012-06-15,55702.0
2012-06-16,42429.0
2012-06-17,43477.0
2012-06-18,38035.0
2012-06-19,36798.0
2012-06-20,32390.0
2012-06-21,26539.0
2012-06-22,22303.0
2012-06-23,22288.0
2012-06-24,22145.0
2012-06-25,28753.0
2012-06-26,30324.0
2012-06-27,30153.0
2012-06-28,26980.0
2012-06-29,23076.0
2012-06-30,22016.0
2012-07-01,19380.0
2012-07-02,25297.0
2012-07-03,21483.0
2012-07-04,22996.0
2012-07-05,22021.0
2012-07-06,24275.0
2012-07-07,25224.0
2012-07-08,20324.0
2012-07-09,25585.0
2012-07-10,34925.0
2012-07-11,30678.0
2012-07-12,24401.0
2012-07-13,24416.0
2012-07-14,22094.0
2012-07-15,26420.0
2012-07-16,31205.0
2012-07-17,35090.0
2012-07-18,32359.0
2012-07-19,31374.0
2012-07-20,36266.0
2012-07-21,34801.0
2012-07-22,36295.0
2012-07-23,30831.0
2012-07-24,28962.0
2012-07-25,25971.0
2012-07-26,30352.0
2012-07-27,27153.0
2012-07-28,35261.0
2012-07-29,34002.0
2012-07-30,34268.0
2012-07-31,42334.0
2012-08-01,30125.0
2012-08-02,32700.0
2012-08-03,27161.0
2012-08-04,29498.0
2012-08-05,33661.0
2012-08-06,35256.0
2012-08-07,28891.0
2012-08-08,39210.0
2012-08-09,30722.0
2012-08-10,27804.0
2012-08-11,32867.0
2012-08-12,35435.0
2012-08-13,48327.0
2012-08-14,34764.0
2012-08-15,53290.0
2012-08-16,45271.0
2012-08-17,40937.0
2012-08-18,36612.0
2012-08-19,36477.0
2012-08-20,36124.0
2012-08-21,43951.0
2012-08-22,35809.0
2012-08-23,31347.0
2012-08-24,31774.0
2012-08-25,33245.0
2012-08-26,29534.0
2012-08-27,33439.0
2012-08-28,29880.0
2012-08-29,33639.0
2012-08-30,33891.0
2012-08-31,41055.0
2012-09-01,39830.0
2012-09-02,33159.0
2012-09-03,39211.0
2012-09-04,38664.0
2012-09-05,41167.0
2012-09-06,42634.0
2012-09-07,33412.0
2012-09-08,31125.0
2012-09-09,31477.0
2012-09-10,33327.0
2012-09-11,38563.0
2012-09-12,27125.0
2012-09-13,28981.0
2012-09-14,36349.0
2012-09-15,27311.0
2012-09-16,27407.0
2012-09-17,25027.0
2012-09-18,31836.0
2012-09-19,32089.0
2012-09-20,31563.0
2012-09-21,29815.0
2012-09-22,21921.0
2012-09-23,27780.0
2012-09-24,28779.0
2012-09-25,26055.0
2012-09-26,30884.0
2012-09-27,27590.0
2012-09-28,34556.0
2012-09-29,22315.0
2012-09-30,20957.0
2012-10-01,24494.0
2012-10-02,32678.0
2012-10-03,26832.0
2012-10-04,33436.0
2012-10-05,34792.0
2012-10-06,33917.0
2012-10-07,33485.0
2012-10-08,38551.0
2012-10-09,35043.0
2012-10-10,31581.0
2012-10-11,26482.0
2012-10-12,28480.0
2012-10-13,33302.0
2012-10-14,27306.0
2012-10-15,31199.0
2012-10-16,33553.0
2012-10-17,32300.0
2012-10-18,27712.0
2012-10-19,25751.0
2012-10-20,29772.0
2012-10-21,41108.0
2012-10-22,42997.0
2012-10-23,31441.0
2012-10-24,32943.0
2012-10-25,25872.0
2012-10-26,21618.0
2012-10-27,16174.0
2012-10-28,17839.0
2012-10-29,21919.0
2012-10-30,30953.0
2012-10-31,26449.0
2012-11-01,23910.0
2012-11-02,28868.0
2012-11-03,24300.0
2012-11-04,23645.0
2012-11-05,32304.0
2012-11-06,32441.0
2012-11-07,35733.0
2012-11-08,32099.0
2012-11-09,24823.0
2012-11-10,26680.0
2012-11-11,23595.0
2012-11-12,24030.0
2012-11-13,26168.0
2012-11-14,31028.0
2012-11-15,37125.0
2012-11-16,40017.0
2012-11-17,31626.0
2012-11-18,34839.0
2012-11-19,36140.0
2012-11-20,37735.0
2012-11-21,38101.0
2012-11-22,31476.0
2012-11-23,31844.0
2012-11-24,29035.0
2012-11-25,35780.0
2012-11-26,37296.0
2012-11-27,26952.0
2012-11-28,37791.0
2012-11-29,36379.0
2012-11-30,30667.0
2012-12-01,32424.0
2012-12-02,20126.0
2012-12-03,22198.0
2012-12-04,33167.0
2012-12-05,33896.0
2012-12-06,35536.0
2012-12-07,32724.0
2012-12-08,32212.0
2012-12-09,31759.0
2012-12-10,36380.0
2012-12-11,36881.0
2012-12-12,36866.0
2012-12-13,41627.0
2012-12-14,38621.0
2012-12-15,33047.0
2012-12-16,36128.0
2012-12-17,40656.0
2012-12-18,49679.0
2012-12-19,45891.0
2012-12-20,34903.0
2012-12-21,44152.0
2012-12-22,50132.0
2012-12-23,38035.0
2012-12-24,34867.0
2012-12-25,29856.0
2012-12-26,36121.0
2012-12-27,43520.0
2012-12-28,46980.0
2012-12-29,38629.0
2012-12-30,42863.0
2012-12-31,30885.0
2013-01-01,32892.0
2013-01-02,37619.0
2013-01-03,43533.0
2013-01-04,47370.0
2013-01-05,39811.0
2013-01-06,32928.0
2013-01-07,40421.0
2013-01-08,38840.0
2013-01-09,42664.0
2013-01-10,52584.0
2013-01-11,52534.0
2013-01-12,46201.0
2013-01-13,49785.0
2013-01-14,43449.0
2013-01-15,46107.0
2013-01-16,51800.0
2013-01-17,48901.0
2013-01-18,49385.0
2013-01-19,55187.0
2013-01-20,41242.0
2013-01-21,40642.0
2013-01-22,42397.0
2013-01-23,47359.0
2013-01-24,45616.0
2013-01-25,49506.0
2013-01-26,52709.0
2013-01-27,53733.0
2013-01-28,52736.0
2013-01-29,50452.0
2013-01-30,40937.0
2013-01-31,52467.0
2013-02-01,57518.0
2013-02-02,54523.0
2013-02-03,60479.0
2013-02-04,55759.0
2013-02-05,53843.0
2013-02-06,41890.0
2013-02-07,63170.0
2013-02-08,59812.0
2013-02-09,57464.0
2013-02-10,56098.0
2013-02-11,57751.0
2013-02-12,58519.0
2013-02-13,58195.0
2013-02-14,51465.0
2013-02-15,54430.0
2013-02-16,52351.0
2013-02-17,49459.0
2013-02-18,50096.0
2013-02-19,53424.0
2013-02-20,60243.0
2013-02-21,56355.0
2013-02-22,61599.0
2013-02-23,57701.0
2013-02-24,56644.0
2013-02-25,67290.0
2013-02-26,63191.0
2013-02-27,60970.0
2013-02-28,62763.0
2013-03-01,64459.0
2013-03-02,55804.0
2013-03-03,53108.0
2013-03-04,63982.0
2013-03-05,56147.0
2013-03-06,63234.0
2013-03-07,67209.0
2013-03-08,55188.0
2013-03-09,55639.0
2013-03-10,72926.0
2013-03-11,58554.0
2013-03-12,49817.0
2013-03-13,56209.0
2013-03-14,58402.0
2013-03-15,62880.0
2013-03-16,32987.0
2013-03-17,35248.0
2013-03-18,43324.0
2013-03-19,45817.0
2013-03-20,46102.0
2013-03-21,55782.0
2013-03-22,60259.0
2013-03-23,52173.0
2013-03-24,51811.0
2013-03-25,47614.0
2013-03-26,50068.0
2013-03-27,52012.0
2013-03-28,61796.0
2013-03-29,61081.0
2013-03-30,60659.0
2013-03-31,43434.0
2013-04-01,52545.0
2013-04-02,62511.0
2013-04-03,65382.0
2013-04-04,65513.0
2013-04-05,60816.0
2013-04-06,51734.0
2013-04-07,63215.0
2013-04-08,62215.0
2013-04-09,67877.0
2013-04-10,62747.0
2013-04-11,67827.0
2013-04-12,58476.0
2013-04-13,53126.0
2013-04-14,56672.0
2013-04-15,53610.0
2013-04-16,67263.0
2013-04-17,56489.0
2013-04-18,48902.0
2013-04-19,57525.0
2013-04-20,47182.0
2013-04-21,44244.0
2013-04-22,46971.0
2013-04-23,61812.0
2013-04-24,65508.0
2013-04-25,61207.0
2013-04-26,55401.0
2013-04-27,42987.0
2013-04-28,42688.0
2013-04-29,51922.0
2013-04-30,46575.0
2013-05-01,56714.0
2013-05-02,54340.0
2013-05-03,50991.0
2013-05-04,50588.0
2013-05-05,49862.0
2013-05-06,52785.0
2013-05-07,57354.0
2013-05-08,50453.0
2013-05-09,67022.0
2013-05-10,67509.0
2013-05-11,73410.0
2013-05-12,64714.0
2013-05-13,60566.0
2013-05-14,67020.0
2013-05-15,62834.0
2013-05-16,61152.0
2013-05-17,59200.0
2013-05-18,52066.0
2013-05-19,47001.0
2013-05-20,48652.0
2013-05-21,53953.0
2013-05-22,51896.0
2013-05-23,59647.0
2013-05-24,54659.0
2013-05-25,50763.0
2013-05-26,40723.0
2013-05-27,53158.0
2013-05-28,58222.0
2013-05-29,54168.0
2013-05-30,56337.0
2013-05-31,54306.0
2013-06-01,53613.0
2013-06-02,49967.0
2013-06-03,56421.0
2013-06-04,56427.0
2013-06-05,57092.0
2013-06-06,54281.0
2013-06-07,52059.0
2013-06-08,47330.0
2013-06-09,44753.0
2013-06-10,45143.0
2013-06-11,48715.0
2013-06-12,45916.0
2013-06-13,43686.0
2013-06-14,48983.0
2013-06-15,35845.0
2013-06-16,43150.0
2013-06-17,46511.0
2013-06-18,44976.0
2013-06-19,46996.0
2013-06-20,53645.0
2013-06-21,45795.0
2013-06-22,44378.0
2013-06-23,38075.0
2013-06-24,44521.0
2013-06-25,43987.0
2013-06-26,46920.0
2013-06-27,44877.0
2013-06-28,49996.0
2013-06-29,36048.0
2013-06-30,30124.0
2013-07-01,38911.0
2013-07-02,39542.0
2013-07-03,35054.0
2013-07-04,35320.0
2013-07-05,36700.0
2013-07-06,32727.0
2013-07-07,30743.0
2013-07-08,39175.0
2013-07-09,40664.0
2013-07-10,39510.0
2013-07-11,43449.0
2013-07-12,49231.0
2013-07-13,37197.0
2013-07-14,33438.0
2013-07-15,37389.0
2013-07-16,39999.0
2013-07-17,39582.0
2013-07-18,40944.0
2013-07-19,36483.0
2013-07-20,34103.0
2013-07-21,34746.0
2013-07-22,39744.0
2013-07-23,38373.0
2013-07-24,42718.0
2013-07-25,41480.0
2013-07-26,37751.0
2013-07-27,35941.0
2013-07-28,38638.0
2013-07-29,40392.0
2013-07-30,43611.0
2013-07-31,48569.0
2013-08-01,50984.0
2013-08-02,52012.0
2013-08-03,44128.0
2013-08-04,43835.0
2013-08-05,49802.0
2013-08-06,54586.0
2013-08-07,57855.0
2013-08-08,56892.0
2013-08-09,50425.0
2013-08-10,50367.0
2013-08-11,38470.0
2013-08-12,50040.0
2013-08-13,53870.0
2013-08-14,50866.0
2013-08-15,57170.0
2013-08-16,71128.0
2013-08-17,57694.0
2013-08-18,56575.0
2013-08-19,70058.0
2013-08-20,62577.0
2013-08-21,61952.0
2013-08-22,65300.0
2013-08-23,54838.0
2013-08-24,51936.0
2013-08-25,45140.0
2013-08-26,55116.0
2013-08-27,61838.0
2013-08-28,65524.0
2013-08-29,58633.0
2013-08-30,61739.0
2013-08-31,46466.0
2013-09-01,46591.0
2013-09-02,51932.0
2013-09-03,52252.0
2013-09-04,51616.0
2013-09-05,61074.0
2013-09-06,62299.0
2013-09-07,50469.0
2013-09-08,45566.0
2013-09-09,58296.0
2013-09-10,52594.0
2013-09-11,48436.0
2013-09-12,53334.0
2013-09-13,44619.0
2013-09-14,42218.0
2013-09-15,54017.0
2013-09-16,53238.0
2013-09-17,68040.0
2013-09-18,58643.0
2013-09-19,60342.0
2013-09-20,57538.0
2013-09-21,52298.0
2013-09-22,51323.0
2013-09-23,65141.0
2013-09-24,62127.0
2013-09-25,55484.0
2013-09-26,56857.0
2013-09-27,46171.0
2013-09-28,42643.0
2013-09-29,40260.0
2013-09-30,46872.0
2013-10-01,58336.0
2013-10-02,60461.0
2013-10-03,59974.0
2013-10-04,50935.0
2013-10-05,45100.0
2013-10-06,43229.0
2013-10-07,45722.0
2013-10-08,43999.0
2013-10-09,51194.0
2013-10-10,56673.0
2013-10-11,51064.0
2013-10-12,49316.0
2013-10-13,50663.0
2013-10-14,57224.0
2013-10-15,56110.0
2013-10-16,49914.0
2013-10-17,48197.0
2013-10-18,58134.0
2013-10-19,56808.0
2013-10-20,47771.0
2013-10-21,60385.0
2013-10-22,64705.0
2013-10-23,55738.0
2013-10-24,62908.0
2013-10-25,57306.0
2013-10-26,47337.0
2013-10-27,43681.0
2013-10-28,50915.0
2013-10-29,50035.0
2013-10-30,48900.0
2013-10-31,56611.0
2013-11-01,44891.0
2013-11-02,39677.0
2013-11-03,34787.0
2013-11-04,46469.0
2013-11-05,52113.0
2013-11-06,55598.0
2013-11-07,59323.0
2013-11-08,59787.0
2013-11-09,54988.0
2013-11-10,56423.0
2013-11-11,56797.0
2013-11-12,58112.0
2013-11-13,65821.0
2013-11-14,69027.0
2013-11-15,60207.0
2013-11-16,46401.0
2013-11-17,52361.0
2013-11-18,82186.0
2013-11-19,90607.0
2013-11-20,75413.0
2013-11-21,73091.0
2013-11-22,77157.0
2013-11-23,70791.0
2013-11-24,60636.0
2013-11-25,71456.0
2013-11-26,87387.0
2013-11-27,92612.0
2013-11-28,98832.0
2013-11-29,89638.0
2013-11-30,73916.0
2013-12-01,72087.0
2013-12-02,76173.0
2013-12-03,76685.0
2013-12-04,80693.0
2013-12-05,84082.0
2013-12-06,70222.0
2013-12-07,65963.0
2013-12-08,47735.0
2013-12-09,63552.0
2013-12-10,69013.0
2013-12-11,66722.0
2013-12-12,56680.0
2013-12-13,61005.0
2013-12-14,53014.0
2013-12-15,52714.0
2013-12-16,69955.0
2013-12-17,66328.0
2013-12-18,81215.0
2013-12-19,70022.0
2013-12-20,67421.0
2013-12-21,54866.0
2013-12-22,52236.0
2013-12-23,53612.0
2013-12-24,55951.0
2013-12-25,54394.0
2013-12-26,52162.0
2013-12-27,53496.0
2013-12-28,46692.0
2013-12-29,51159.0
2013-12-30,54952.0
2013-12-31,48534.0
2014-01-01,42383.0
2014-01-02,55196.0
2014-01-03,61335.0
2014-01-04,51901.0
2014-01-05,57487.0
2014-01-06,68483.0
2014-01-07,62183.0
2014-01-08,60865.0
2014-01-09,59047.0
2014-01-10,54712.0
2014-01-11,55926.0
2014-01-12,49258.0
2014-01-13,54504.0
2014-01-14,55869.0
2014-01-15,62751.0
2014-01-16,55602.0
2014-01-17,59146.0
2014-01-18,51185.0
2014-01-19,47424.0
2014-01-20,63512.0
2014-01-21,73070.0
2014-01-22,64796.0
2014-01-23,62655.0
2014-01-24,66566.0
2014-01-25,52913.0
2014-01-26,53290.0
2014-01-27,64355.0
2014-01-28,66013.0
2014-01-29,59521.0
2014-01-30,60940.0
2014-01-31,58927.0
2014-02-01,55715.0
2014-02-02,51119.0
2014-02-03,59417.0
2014-02-04,68066.0
2014-02-05,67380.0
2014-02-06,69722.0
2014-02-07,72424.0
2014-02-08,63163.0
2014-02-09,57564.0
2014-02-10,65855.0
2014-02-11,67222.0
2014-02-12,60833.0
2014-02-13,69166.0
2014-02-14,73697.0
2014-02-15,61457.0
2014-02-16,57435.0
2014-02-17,61436.0
2014-02-18,64161.0
2014-02-19,72495.0
2014-02-20,68604.0
2014-02-21,70573.0
2014-02-22,57544.0
2014-02-23,59341.0
2014-02-24,74409.0
2014-02-25,79446.0
2014-02-26,72156.0
2014-02-27,72340.0
2014-02-28,71210.0
2014-03-01,61950.0
2014-03-02,57645.0
2014-03-03,81290.0
2014-03-04,83167.0
2014-03-05,72579.0
2014-03-06,69266.0
2014-03-07,72245.0
2014-03-08,64794.0
2014-03-09,61341.0
2014-03-10,71589.0
2014-03-11,76932.0
2014-03-12,75743.0
2014-03-13,73111.0
2014-03-14,69334.0
2014-03-15,60354.0
2014-03-16,59542.0
2014-03-17,64647.0
2014-03-18,55702.0
2014-03-19,72825.0
2014-03-20,72682.0
2014-03-21,70606.0
2014-03-22,67390.0
2014-03-23,58394.0
2014-03-24,69060.0
2014-03-25,73053.0
2014-03-26,67123.0
2014-03-27,73681.0
2014-03-28,64037.0
2014-03-29,54656.0
2014-03-30,54831.0
2014-03-31,65788.0
2014-04-01,65002.0
2014-04-02,65082.0
2014-04-03,67888.0
2014-04-04,64956.0
2014-04-05,54863.0
2014-04-06,50897.0
2014-04-07,66490.0
2014-04-08,66995.0
2014-04-09,64373.0
2014-04-10,69256.0
2014-04-11,64123.0
2014-04-12,47751.0
2014-04-13,50628.0
2014-04-14,69890.0
2014-04-15,73776.0
2014-04-16,68176.0
2014-04-17,66046.0
2014-04-18,55995.0
2014-04-19,53001.0
2014-04-20,48228.0
2014-04-21,60964.0
2014-04-22,75836.0
2014-04-23,75715.0
2014-04-24,70139.0
2014-04-25,73487.0
2014-04-26,50499.0
2014-04-27,52823.0
2014-04-28,64986.0
2014-04-29,64537.0
2014-04-30,63995.0
2014-05-01,59587.0
2014-05-02,60396.0
2014-05-03,53815.0
2014-05-04,54062.0
2014-05-05,64714.0
2014-05-06,76114.0
2014-05-07,70058.0
2014-05-08,68496.0
2014-05-09,66448.0
2014-05-10,56457.0
2014-05-11,53956.0
2014-05-12,73765.0
2014-05-13,67817.0
2014-05-14,69339.0
2014-05-15,74735.0
2014-05-16,65511.0
2014-05-17,53789.0
2014-05-18,51089.0
2014-05-19,61672.0
2014-05-20,71852.0
2014-05-21,69798.0
2014-05-22,72411.0
2014-05-23,74305.0
2014-05-24,51548.0
2014-05-25,57626.0
2014-05-26,65293.0
2014-05-27,69953.0
2014-05-28,72168.0
2014-05-29,63818.0
2014-05-30,65812.0
2014-05-31,51139.0
2014-06-01,55721.0
2014-06-02,64830.0
2014-06-03,68434.0
2014-06-04,66528.0
2014-06-05,65823.0
2014-06-06,61731.0
2014-06-07,52993.0
2014-06-08,47064.0
2014-06-09,58213.0
2014-06-10,65062.0
2014-06-11,62177.0
2014-06-12,63429.0
2014-06-13,64953.0
2014-06-14,53486.0
2014-06-15,54739.0
2014-06-16,67803.0
2014-06-17,69331.0
2014-06-18,63028.0
2014-06-19,62474.0
2014-06-20,57135.0
2014-06-21,51083.0
2014-06-22,50597.0
2014-06-23,60115.0
2014-06-24,64075.0
2014-06-25,64056.0
2014-06-26,61079.0
2014-06-27,62724.0
2014-06-28,54720.0
2014-06-29,50174.0
2014-06-30,69802.0
2014-07-01,69748.0
2014-07-02,65850.0
2014-07-03,61838.0
2014-07-04,59708.0
2014-07-05,48881.0
2014-07-06,52464.0
2014-07-07,65833.0
2014-07-08,69343.0
2014-07-09,69653.0
2014-07-10,62823.0
2014-07-11,58631.0
2014-07-12,53816.0
2014-07-13,51752.0
2014-07-14,63947.0
2014-07-15,71208.0
2014-07-16,65933.0
2014-07-17,65617.0
2014-07-18,63793.0
2014-07-19,58470.0
2014-07-20,53542.0
2014-07-21,63367.0
2014-07-22,67264.0
2014-07-23,65840.0
2014-07-24,65859.0
2014-07-25,62203.0
2014-07-26,56869.0
2014-07-27,51250.0
2014-07-28,64903.0
2014-07-29,62541.0
2014-07-30,65495.0
2014-07-31,69650.0
2014-08-01,66047.0
2014-08-02,55208.0
2014-08-03,54294.0
2014-08-04,67849.0
2014-08-05,74637.0
2014-08-06,77201.0
2014-08-07,69305.0
2014-08-08,67797.0
2014-08-09,61115.0
2014-08-10,58924.0
2014-08-11,73128.0
2014-08-12,78838.0
2014-08-13,75082.0
2014-08-14,80916.0
2014-08-15,73530.0
2014-08-16,65307.0
2014-08-17,60043.0
2014-08-18,72355.0
2014-08-19,74860.0
2014-08-20,72909.0
2014-08-21,73090.0
2014-08-22,66760.0
2014-08-23,57747.0
2014-08-24,57066.0
2014-08-25,69534.0
2014-08-26,72342.0
2014-08-27,75503.0
2014-08-28,67833.0
2014-08-29,67775.0
2014-08-30,61204.0
2014-08-31,58486.0
2014-09-01,69351.0
2014-09-02,73278.0
2014-09-03,69430.0
2014-09-04,71310.0
2014-09-05,70511.0
2014-09-06,60225.0
2014-09-07,60251.0
2014-09-08,76646.0
2014-09-09,81139.0
2014-09-10,75019.0
2014-09-11,64288.0
2014-09-12,67281.0
2014-09-13,60474.0
2014-09-14,68210.0
2014-09-15,77918.0
2014-09-16,89544.0
2014-09-17,78526.0
2014-09-18,76357.0
2014-09-19,70093.0
2014-09-20,64168.0
2014-09-21,57668.0
2014-09-22,73709.0
2014-09-23,76923.0
2014-09-24,75302.0
2014-09-25,78696.0
2014-09-26,72617.0
2014-09-27,61019.0
2014-09-28,63418.0
2014-09-29,79158.0
2014-09-30,77225.0
2014-10-01,79127.0
2014-10-02,73147.0
2014-10-03,74077.0
2014-10-04,66820.0
2014-10-05,66118.0
2014-10-06,78947.0
2014-10-07,77172.0
2014-10-08,79002.0
2014-10-09,82611.0
2014-10-10,79459.0
2014-10-11,65585.0
2014-10-12,64996.0
2014-10-13,77486.0
2014-10-14,82942.0
2014-10-15,74701.0
2014-10-16,75699.0
2014-10-17,68154.0
2014-10-18,66863.0
2014-10-19,65258.0
2014-10-20,82251.0
2014-10-21,80753.0
2014-10-22,79124.0
2014-10-23,80410.0
2014-10-24,81413.0
2014-10-25,68922.0
2014-10-26,70568.0
2014-10-27,85089.0
2014-10-28,87975.0
2014-10-29,94358.0
2014-10-30,91615.0
2014-10-31,84518.0
2014-11-01,69360.0
2014-11-02,76525.0
2014-11-03,90284.0
2014-11-04,90476.0
2014-11-05,89108.0
2014-11-06,90820.0
2014-11-07,83898.0
2014-11-08,74699.0
2014-11-09,72914.0
2014-11-10,89325.0
2014-11-11,84570.0
2014-11-12,97750.0
2014-11-13,90507.0
2014-11-14,85478.0
2014-11-15,72643.0
2014-11-16,75533.0
2014-11-17,88054.0
2014-11-18,87534.0
2014-11-19,89108.0
2014-11-20,86184.0
2014-11-21,80671.0
2014-11-22,75577.0
2014-11-23,78174.0
2014-11-24,86052.0
2014-11-25,83050.0
2014-11-26,87328.0
2014-11-27,83862.0
2014-11-28,84822.0
2014-11-29,80030.0
2014-11-30,84409.0
2014-12-01,100563.0
2014-12-02,99828.0
2014-12-03,95844.0
2014-12-04,99396.0
2014-12-05,90109.0
2014-12-06,79713.0
2014-12-07,74469.0
2014-12-08,91051.0
2014-12-09,90913.0
2014-12-10,89230.0
2014-12-11,83996.0
2014-12-12,79502.0
2014-12-13,75125.0
2014-12-14,81604.0
2014-12-15,96978.0
2014-12-16,99237.0
2014-12-17,97273.0
2014-12-18,94900.0
2014-12-19,94533.0
2014-12-20,86304.0
2014-12-21,79552.0
2014-12-22,96522.0
2014-12-23,100084.0
2014-12-24,80385.0
2014-12-25,67726.0
2014-12-26,77254.0
2014-12-27,78014.0
2014-12-28,72602.0
2014-12-29,85863.0
2014-12-30,83018.0
2014-12-31,75829.0
2015-01-01,60177.0
2015-01-02,83050.0
2015-01-03,81404.0
2015-01-04,82769.0
2015-01-05,95721.0
2015-01-06,88848.0
2015-01-07,92569.0
2015-01-08,105611.0
2015-01-09,100397.0
2015-01-10,106342.0
2015-01-11,89751.0
2015-01-12,100751.0
2015-01-13,98240.0
2015-01-14,106993.0
2015-01-15,119661.0
2015-01-16,104742.0
2015-01-17,88416.0
2015-01-18,83765.0
2015-01-19,99008.0
2015-01-20,100182.0
2015-01-21,93268.0
2015-01-22,95488.0
2015-01-23,94078.0
2015-01-24,80633.0
2015-01-25,85829.0
2015-01-26,107895.0
2015-01-27,99265.0
2015-01-28,85087.0
2015-01-29,92284.0
2015-01-30,79736.0
2015-01-31,86631.0
2015-02-01,78157.0
2015-02-02,87190.0
2015-02-03,91378.0
2015-02-04,88890.0
2015-02-05,87548.0
2015-02-06,84709.0
2015-02-07,85768.0
2015-02-08,83307.0
2015-02-09,104895.0
2015-02-10,102102.0
2015-02-11,98560.0
2015-02-12,88258.0
2015-02-13,113789.0
2015-02-14,100479.0
2015-02-15,82100.0
2015-02-16,103452.0
2015-02-17,104074.0
2015-02-18,103957.0
2015-02-19,93715.0
2015-02-20,99228.0
2015-02-21,88178.0
2015-02-22,84628.0
2015-02-23,104512.0
2015-02-24,103153.0
2015-02-25,103255.0
2015-02-26,101222.0
2015-02-27,103585.0
2015-02-28,87971.0
2015-03-01,87940.0
2015-03-02,107024.0
2015-03-03,110488.0
2015-03-04,98822.0
2015-03-05,97524.0
2015-03-06,93661.0
2015-03-07,91134.0
2015-03-08,90034.0
2015-03-09,106792.0
2015-03-10,101987.0
2015-03-11,103305.0
2015-03-12,93481.0
2015-03-13,97080.0
2015-03-14,91210.0
2015-03-15,83260.0
2015-03-16,105590.0
2015-03-17,99700.0
2015-03-18,98308.0
2015-03-19,104914.0
2015-03-20,104055.0
2015-03-21,96199.0
2015-03-22,90009.0
2015-03-23,102332.0
2015-03-24,92642.0
2015-03-25,98232.0
2015-03-26,101438.0
2015-03-27,98363.0
2015-03-28,88943.0
2015-03-29,91895.0
2015-03-30,104131.0
2015-03-31,114677.0
2015-04-01,120748.0
2015-04-02,109756.0
2015-04-03,105958.0
2015-04-04,87605.0
2015-04-05,96521.0
2015-04-06,105277.0
2015-04-07,113215.0
2015-04-08,109348.0
2015-04-09,116464.0
2015-04-10,109637.0
2015-04-11,100196.0
2015-04-12,86603.0
2015-04-13,116290.0
2015-04-14,108751.0
2015-04-15,107977.0
2015-04-16,99527.0
2015-04-17,100988.0
2015-04-18,97580.0
2015-04-19,93417.0
2015-04-20,116476.0
2015-04-21,110257.0
2015-04-22,113336.0
2015-04-23,109934.0
2015-04-24,105601.0
2015-04-25,100598.0
2015-04-26,93522.0
2015-04-27,113365.0
2015-04-28,113542.0
2015-04-29,117554.0
2015-04-30,110679.0
2015-05-01,101452.0
2015-05-02,92909.0
2015-05-03,83855.0
2015-05-04,104511.0
2015-05-05,115789.0
2015-05-06,111252.0
2015-05-07,110385.0
2015-05-08,110150.0
2015-05-09,96017.0
2015-05-10,87291.0
2015-05-11,110147.0
2015-05-12,109607.0
2015-05-13,110562.0
2015-05-14,102057.0
2015-05-15,104527.0
2015-05-16,89300.0
2015-05-17,89084.0
2015-05-18,96958.0
2015-05-19,108963.0
2015-05-20,104816.0
2015-05-21,97997.0
2015-05-22,103038.0
2015-05-23,87197.0
2015-05-24,91128.0
2015-05-25,107497.0
2015-05-26,110959.0
2015-05-27,106238.0
2015-05-28,110526.0
2015-05-29,130305.0
2015-05-30,122222.0
2015-05-31,97356.0
2015-06-01,132668.0
2015-06-02,125717.0
2015-06-03,129398.0
2015-06-04,114685.0
2015-06-05,108893.0
2015-06-06,93591.0
2015-06-07,82502.0
2015-06-08,111670.0
2015-06-09,121137.0
2015-06-10,129616.0
2015-06-11,120640.0
2015-06-12,125402.0
2015-06-13,105230.0
2015-06-14,105380.0
2015-06-15,128569.0
2015-06-16,120372.0
2015-06-17,132006.0
2015-06-18,125830.0
2015-06-19,126014.0
2015-06-20,100545.0
2015-06-21,96769.0
2015-06-22,118897.0
2015-06-23,126676.0
2015-06-24,113349.0
2015-06-25,109193.0
2015-06-26,117718.0
2015-06-27,103789.0
2015-06-28,100641.0
2015-06-29,124779.0
2015-06-30,155748.0
2015-07-01,142709.0
2015-07-02,142954.0
2015-07-03,129344.0
2015-07-04,103718.0
2015-07-05,114726.0
2015-07-06,180882.0
2015-07-07,190910.0
2015-07-08,195582.0
2015-07-09,194989.0
2015-07-10,190131.0
2015-07-11,186958.0
2015-07-12,208628.0
2015-07-13,158460.0
2015-07-14,124862.0
2015-07-15,112163.0
2015-07-16,116060.0
2015-07-17,114852.0
2015-07-18,134042.0
2015-07-19,117660.0
2015-07-20,125270.0
2015-07-21,134200.0
2015-07-22,128982.0
2015-07-23,110507.0
