time,FlowOutExUSD
2013-11-03,3134310.752559366
2013-11-04,8863456.784786604
2013-11-05,10567067.297863886
2013-11-06,8522861.732467854
2013-11-07,12329775.58408082
2013-11-08,14220602.181996465
2013-11-09,11604692.566998197
2013-11-10,7621396.700683896
2013-11-11,8470846.856405003
2013-11-12,10898199.207632639
2013-11-13,18561011.687402766
2013-11-14,11193742.733221706
2013-11-15,9649188.148545017
2013-11-16,10804731.74959778
2013-11-17,10637398.122132193
2013-11-18,38084473.98688824
2013-11-19,31819627.152874094
2013-11-20,30573616.010583848
2013-11-21,21608253.435434952
2013-11-22,31245116.5522169
2013-11-23,21387964.016430818
2013-11-24,16944624.916928668
2013-11-25,18507558.790982097
2013-11-26,36867142.43045894
2013-11-27,46485579.04750745
2013-11-28,84468210.8184139
2013-11-29,56135340.79631185
2013-11-30,41441495.49551861
2013-12-01,33180484.88831233
2013-12-02,35401292.95155616
2013-12-03,25113639.377811812
2013-12-04,29361721.294990785
2013-12-05,49646889.80885326
2013-12-06,34283654.64984983
2013-12-07,27580157.839038167
2013-12-08,16993903.064719647
2013-12-09,20978410.022129
2013-12-10,22295883.801389936
2013-12-11,20050934.010881674
2013-12-12,16487271.175834743
2013-12-13,15901030.943226513
2013-12-14,15476359.2799058
2013-12-15,11424127.41939931
2013-12-16,28470903.398589488
2013-12-17,20180525.12569117
2013-12-18,36639797.159909174
2013-12-19,32282531.558039676
2013-12-20,12585935.237615898
2013-12-21,17448325.52706784
2013-12-22,18962062.114636865
2013-12-23,15870457.533866944
2013-12-24,25819605.381286733
2013-12-25,20720656.96464176
2013-12-26,11633635.949540563
2013-12-27,13711980.511432908
2013-12-28,8297846.901372896
2013-12-29,7145709.159412387
2013-12-30,17800801.75034807
2013-12-31,8406530.05088392
2014-01-01,7086230.09579406
2014-01-02,11332011.716292672
2014-01-03,14450716.093542349
2014-01-04,10613062.990155552
2014-01-05,39245802.43693277
2014-01-06,23286810.387231752
2014-01-07,14204254.516867427
2014-01-08,25166071.830118697
2014-01-09,9927331.309781164
2014-01-10,13857577.13682307
2014-01-11,13692756.607086165
2014-01-12,8404952.077425938
2014-01-13,21489593.676374875
2014-01-14,15298401.76079992
2014-01-15,10313400.679077096
2014-01-16,14672516.686293414
2014-01-17,18102469.000083
2014-01-18,4372402.296343312
2014-01-19,8692416.406062461
2014-01-20,21678291.68331551
2014-01-21,13169438.246311547
2014-01-22,10546455.398776045
2014-01-23,13100296.441430513
2014-01-24,8067275.746991917
2014-01-25,16566600.8704033
2014-01-26,8090736.851744457
2014-01-27,28927158.150865097
2014-01-28,21820263.710456084
2014-01-29,9193998.024925437
2014-01-30,26895730.981534705
2014-01-31,6940679.4399620835
2014-02-01,13734299.761480693
2014-02-02,7227667.724656997
2014-02-03,15979406.599099595
2014-02-04,30433352.63337011
2014-02-05,10347324.07537582
2014-02-06,13848230.139281508
2014-02-07,33040519.737713084
2014-02-08,11769774.162809271
2014-02-09,13284949.572656816
2014-02-10,26008603.36830717
2014-02-11,20199865.85150909
2014-02-12,6424199.399361261
2014-02-13,10304330.662999824
2014-02-14,16078645.49249549
2014-02-15,16024730.762859488
2014-02-16,14471779.517766742
2014-02-17,18892958.43117876
2014-02-18,10488057.4216147
2014-02-19,12171215.691509137
2014-02-20,13032561.450645128
2014-02-21,14218637.562108815
2014-02-22,13119074.430190595
2014-02-23,11594070.585652929
2014-02-24,19830220.1007762
2014-02-25,36650376.75088778
2014-02-26,18118096.661522593
2014-02-27,15629922.830477277
2014-02-28,12584360.769356988
2014-03-01,8219341.070403255
2014-03-02,5698301.779593898
2014-03-03,27136720.849910215
2014-03-04,27369166.38352432
2014-03-05,16078465.873870077
2014-03-06,22465552.396697234
2014-03-07,12157058.03244246
2014-03-08,10998244.548214318
2014-03-09,7191955.3564928565
2014-03-10,10142483.098039197
2014-03-11,11600587.617407436
2014-03-12,17421632.79973807
2014-03-13,12662247.301357456
2014-03-14,7080449.226874503
2014-03-15,7393963.934850928
2014-03-16,3900521.382371612
2014-03-17,11345359.348321924
2014-03-18,14341300.796155844
2014-03-19,10428030.471643282
2014-03-20,10506273.770720417
2014-03-21,12022423.517468126
2014-03-22,7375736.0296275085
2014-03-23,5852026.209164056
2014-03-24,12681071.106736232
2014-03-25,11634511.14591102
2014-03-26,11842476.561755627
2014-03-27,19875318.71470369
2014-03-28,16776391.364460243
2014-03-29,7420296.878958938
2014-03-30,10411931.004427876
2014-03-31,15111876.367511733
2014-04-01,10072052.13145169
2014-04-02,12910118.763176665
2014-04-03,10526734.449614013
2014-04-04,12477022.16775422
2014-04-05,11393640.956758369
2014-04-06,7870486.694872502
2014-04-07,6478173.194401251
2014-04-08,6939535.396573992
2014-04-09,7336336.033361443
2014-04-10,17288501.67366848
2014-04-11,18031381.201809455
2014-04-12,5594409.738308856
2014-04-13,4079885.0024046223
2014-04-14,10438923.471818574
2014-04-15,16328620.284230517
2014-04-16,18269164.958426666
2014-04-17,15887910.379491337
2014-04-18,7014316.809074108
2014-04-19,5797768.989820961
2014-04-20,4927897.006175798
2014-04-21,7594470.757159573
2014-04-22,10845161.127669211
2014-04-23,9603398.903656952
2014-04-24,8013993.652715709
2014-04-25,11144416.157194735
2014-04-26,6431268.217981157
2014-04-27,6347962.437400248
2014-04-28,9749174.724011516
2014-04-29,11679423.206741974
2014-04-30,6137951.836555413
2014-05-01,6934992.551959772
2014-05-02,10098856.779888332
2014-05-03,4315239.481869013
2014-05-04,6226049.435102868
2014-05-05,4510507.990581823
2014-05-06,5358979.898015274
2014-05-07,12681699.538720004
2014-05-08,7938672.110408222
2014-05-09,4867852.94097358
2014-05-10,5585934.814063913
2014-05-11,6466812.467357092
2014-05-12,6236068.520818171
2014-05-13,7247491.306813192
2014-05-14,9936063.493748544
2014-05-15,6303114.601925101
2014-05-16,8048153.945041805
2014-05-17,2788035.233009872
2014-05-18,5175982.354123599
2014-05-19,6686536.458492671
2014-05-20,17210951.41610037
2014-05-21,7218857.627410597
2014-05-22,15262907.033042092
2014-05-23,17880724.052520547
2014-05-24,6552059.635495889
2014-05-25,16707704.47398959
2014-05-26,13653391.102611572
2014-05-27,16402033.495442487
2014-05-28,13632695.599541333
2014-05-29,9060243.361523429
2014-05-30,14468967.99904913
2014-05-31,16868127.335304722
2014-06-01,17517317.904316347
2014-06-02,20908166.23759364
2014-06-03,13608444.004844872
2014-06-04,16523567.949732523
2014-06-05,14798460.579712372
2014-06-06,12222459.584353209
2014-06-07,7245151.393522254
2014-06-08,7084481.154133488
2014-06-09,8573664.293132184
2014-06-10,12001069.253928134
2014-06-11,11174016.553085038
2014-06-12,12787617.081136234
2014-06-13,19360141.12369511
2014-06-14,12758204.147708848
2014-06-15,8239403.04737527
2014-06-16,11420957.184647031
2014-06-17,10424299.36358762
2014-06-18,9630651.080218885
2014-06-19,11328123.565338649
2014-06-20,10358578.78208045
2014-06-21,10081695.777870867
2014-06-22,5481899.422024284
2014-06-23,14673213.770062199
2014-06-24,7442108.441310093
2014-06-25,9864092.059451157
2014-06-26,9914759.87146086
2014-06-27,8089730.894216571
2014-06-28,7735730.596714315
2014-06-29,8203474.610439202
2014-06-30,11494503.557998285
2014-07-01,20219133.17835892
2014-07-02,18864124.39873837
2014-07-03,11621324.47500474
2014-07-04,9767819.283088848
2014-07-05,5422481.346993223
2014-07-06,7600310.047508594
2014-07-07,10438468.614890823
2014-07-08,9937348.214766525
2014-07-09,7206198.049452067
2014-07-10,8674922.034084907
2014-07-11,12092366.441902531
2014-07-12,7810707.034598609
2014-07-13,9935553.996433929
2014-07-14,9993460.636042774
2014-07-15,8142428.130066171
2014-07-16,13512169.894227892
2014-07-17,8318811.343688317
2014-07-18,8527220.079108188
2014-07-19,15365876.29712794
2014-07-20,5742433.4188842
2014-07-21,9853346.601407088
2014-07-22,10516066.482074425
2014-07-23,13682267.892417492
2014-07-24,13664510.314273672
2014-07-25,15244798.146741904
2014-07-26,6585609.7256947365
2014-07-27,5848247.153390039
2014-07-28,14284508.93747756
2014-07-29,7674363.277187047
2014-07-30,10484327.701626036
2014-07-31,12604879.950225418
2014-08-01,11144258.514763156
2014-08-02,9559577.093064496
2014-08-03,5667385.525367782
2014-08-04,13139527.908179434
2014-08-05,14815302.7442752
2014-08-06,10074541.172171041
2014-08-07,12119569.232952327
2014-08-08,9133366.46849041
2014-08-09,5525477.532638275
2014-08-10,6844027.117901033
2014-08-11,13563248.588488884
2014-08-12,15075674.20589395
2014-08-13,16228677.961301101
2014-08-14,20886488.404889297
2014-08-15,14078389.292325301
2014-08-16,13993949.501310064
2014-08-17,11942180.274202688
2014-08-18,25182046.73336484
2014-08-19,14407775.50791295
2014-08-20,17155726.343805403
2014-08-21,20061118.715314616
2014-08-22,13552513.319401395
2014-08-23,5456484.326156504
2014-08-24,6146087.629742197
2014-08-25,8907600.987459928
2014-08-26,8827900.253926072
2014-08-27,13888827.481874608
2014-08-28,8691562.400912602
2014-08-29,7875144.849526421
2014-08-30,4992740.988161934
2014-08-31,6587175.9016374815
2014-09-01,9653679.666081822
2014-09-02,13412423.650429312
2014-09-03,13029809.545186505
2014-09-04,10663233.549011884
2014-09-05,8356495.238455335
2014-09-06,5592651.700743966
2014-09-07,6999872.57191621
2014-09-08,9807487.60352266
2014-09-09,12032135.06023942
2014-09-10,13402821.290643647
2014-09-11,7919360.815002938
2014-09-12,9065890.666977528
2014-09-13,5650353.781768945
2014-09-14,8234839.773744413
2014-09-15,9747382.341825182
2014-09-16,9956115.885452785
2014-09-17,10025705.698977284
2014-09-18,14986549.26497457
2014-09-19,19390932.11030608
2014-09-20,9525533.884613756
2014-09-21,11428355.635035696
2014-09-22,9267616.66479458
2014-09-23,13229766.6577906
2014-09-24,15578016.879282633
2014-09-25,12210725.72417292
2014-09-26,10360234.665986901
2014-09-27,10816724.428567955
2014-09-28,9536477.933520656
2014-09-29,12898272.332341123
2014-09-30,11673350.854436131
2014-10-01,10610359.663026154
2014-10-02,10968824.64786378
2014-10-03,16777233.53609258
2014-10-04,13485457.011548515
2014-10-05,22785372.782115497
2014-10-06,18797334.33341737
2014-10-07,12822734.245569408
2014-10-08,18063196.91263867
2014-10-09,19249530.337673616
2014-10-10,18050430.364198714
2014-10-11,8498208.861286638
2014-10-12,7061642.172750262
2014-10-13,17952626.518231273
2014-10-14,15882962.654701049
2014-10-15,10858675.691915816
2014-10-16,11905058.327113908
2014-10-17,10228967.50103996
2014-10-18,9784796.419738503
2014-10-19,6973259.798673467
2014-10-20,10835763.529716616
2014-10-21,8665789.919892093
2014-10-22,12771813.926979411
2014-10-23,11551957.80445047
2014-10-24,12374898.792972244
2014-10-25,7818737.1285888385
2014-10-26,7972930.378940077
2014-10-27,10742547.409168469
2014-10-28,8648859.936335636
2014-10-29,11063235.020216305
2014-10-30,9337760.28032139
2014-10-31,9193345.590205368
2014-11-01,9762108.737183718
2014-11-02,5748543.94053577
2014-11-03,8640718.76195955
2014-11-04,14956568.584318059
2014-11-05,12766968.59101776
2014-11-06,12589357.569482476
2014-11-07,10890675.547711696
2014-11-08,6403936.865502163
2014-11-09,7289532.561997891
2014-11-10,14931424.552816471
2014-11-11,10341489.823662324
2014-11-12,34684961.03292125
2014-11-13,26194793.099467617
2014-11-14,18814414.066119537
2014-11-15,17678713.27162518
2014-11-16,7899256.632409719
2014-11-17,24990830.905532297
2014-11-18,19096239.141673088
2014-11-19,12927505.476873836
2014-11-20,15114559.805251189
2014-11-21,11851987.687325396
2014-11-22,7729352.36911479
2014-11-23,7763847.40040172
2014-11-24,14092789.067621145
2014-11-25,17394962.74689012
2014-11-26,11558208.788521657
2014-11-27,11408471.860488543
2014-11-28,12480784.634189334
2014-11-29,10913534.388507776
2014-11-30,7681593.395767964
2014-12-01,11268802.00847408
2014-12-02,12424414.796433011
2014-12-03,16302354.102838792
2014-12-04,12131875.286143305
2014-12-05,15401313.758684222
2014-12-06,10178593.743037757
2014-12-07,7011806.334079199
2014-12-08,17633733.72563997
2014-12-09,14318471.359392831
2014-12-10,13450786.091497838
2014-12-11,15672844.587908741
2014-12-12,11529048.68005094
2014-12-13,10564996.23616489
2014-12-14,6422768.540599722
2014-12-15,9692890.967698913
2014-12-16,14658641.087094856
2014-12-17,15579981.1405489
2014-12-18,20107003.507547226
2014-12-19,13944115.802267214
2014-12-20,12606100.641056905
2014-12-21,5814070.088971881
2014-12-22,17182777.268084574
2014-12-23,37893662.42739077
2014-12-24,7133483.223247125
2014-12-25,7759178.856961256
2014-12-26,10482981.778994309
2014-12-27,10075820.36207282
2014-12-28,6411687.797295033
2014-12-29,9833450.376627933
2014-12-30,8167092.768155712
2014-12-31,9657402.361425089
2015-01-01,4344172.215481561
2015-01-02,8231034.763043542
2015-01-03,14886720.647399569
2015-01-04,18480681.103415094
2015-01-05,15943464.305734348
2015-01-06,13060648.500970896
2015-01-07,15154249.451648343
2015-01-08,12089334.523525462
2015-01-09,22799649.128000107
2015-01-10,17537483.26858477
2015-01-11,15201077.199565895
2015-01-12,17224959.814002827
2015-01-13,23387304.166223925
2015-01-14,26063255.03559678
2015-01-15,19511869.580829058
2015-01-16,18938686.862334806
2015-01-17,9898823.782833613
2015-01-18,8917414.846255623
2015-01-19,9889030.058043135
2015-01-20,11513087.124721924
2015-01-21,20336708.784572203
2015-01-22,12713921.175237456
2015-01-23,16115180.940120872
2015-01-24,11261748.10768744
2015-01-25,11615167.836464178
2015-01-26,24718427.7088624
2015-01-27,15752805.158400828
2015-01-28,15323937.164541667
2015-01-29,14632208.464478284
2015-01-30,14398353.96425042
2015-01-31,11530616.765337655
2015-02-01,7416956.977942132
2015-02-02,10009903.081994193
2015-02-03,13665331.8489943
2015-02-04,9289983.613592682
2015-02-05,10134063.41595474
2015-02-06,10154557.996057063
2015-02-07,7825343.50638452
2015-02-08,7079956.254691983
2015-02-09,11973104.80537828
2015-02-10,11258406.938232169
2015-02-11,9624200.937969264
2015-02-12,7782922.592088931
2015-02-13,12374044.905537777
2015-02-14,11820745.236965472
2015-02-15,12591407.215995261
2015-02-16,9273315.46862072
2015-02-17,9035096.271588894
2015-02-18,10577473.893274376
2015-02-19,7579801.602670011
2015-02-20,8233308.552317299
2015-02-21,5607212.818516107
2015-02-22,5235247.10818099
2015-02-23,14030661.636593966
2015-02-24,8071508.641276456
2015-02-25,10052896.256827729
2015-02-26,7427878.666418042
2015-02-27,13235243.252988284
2015-02-28,6513497.983144118
2015-03-01,6547598.297475931
2015-03-02,13669563.266132835
2015-03-03,12408538.069673833
2015-03-04,14338176.668874873
2015-03-05,14385735.777622687
2015-03-06,11744722.527333405
2015-03-07,13038546.76859002
2015-03-08,13408635.117023852
2015-03-09,14063336.039299631
2015-03-10,13936336.98530417
2015-03-11,10544243.522205174
2015-03-12,18191512.606848717
2015-03-13,16484004.63414296
2015-03-14,10115167.759781523
2015-03-15,4950173.948641022
2015-03-16,9824554.324920742
2015-03-17,10471668.110353846
2015-03-18,18478503.322557934
2015-03-19,15924615.138055995
2015-03-20,10594103.789666716
2015-03-21,9216543.946899116
2015-03-22,6191358.212167325
2015-03-23,9716252.59331544
2015-03-24,15065217.149501327
2015-03-25,13754026.21750467
2015-03-26,13657329.55535655
2015-03-27,11501182.958634716
2015-03-28,7493252.578566195
2015-03-29,8790756.5939594
2015-03-30,10593388.956481487
2015-03-31,11850114.740992364
2015-04-01,10705719.342229532
2015-04-02,10768896.347707557
2015-04-03,9856924.737359753
2015-04-04,5308751.824662855
2015-04-05,5471596.739339627
2015-04-06,8646686.064526364
2015-04-07,11351901.338263312
2015-04-08,12768102.810400276
2015-04-09,11506312.147139104
2015-04-10,9727242.098600844
2015-04-11,9221102.387430513
2015-04-12,5831577.505233434
2015-04-13,13265357.669534216
2015-04-14,13281651.81728325
2015-04-15,13743853.00243738
2015-04-16,9480917.795251079
2015-04-17,11102920.068369856
2015-04-18,10038822.0949287
2015-04-19,6201508.643162128
2015-04-20,11956151.087510845
2015-04-21,12037845.513748096
2015-04-22,9237231.735274686
2015-04-23,8714030.572634619
2015-04-24,10521502.420956861
2015-04-25,7449443.765747472
2015-04-26,9974662.272574732
2015-04-27,15404775.579233423
2015-04-28,12247724.164010577
2015-04-29,12287077.871261636
2015-04-30,12510313.691386212
2015-05-01,9488670.905073741
2015-05-02,5847036.570153126
2015-05-03,7196834.259062965
2015-05-04,11052095.695100823
2015-05-05,9602746.586436912
2015-05-06,12097013.127659785
2015-05-07,10287878.7976643
2015-05-08,10899940.911832988
2015-05-09,8230515.096071199
2015-05-10,6294217.5001878925
2015-05-11,10384325.874723176
2015-05-12,11479432.312329827
2015-05-13,12833842.117731137
2015-05-14,11147664.719505059
2015-05-15,9176949.887882032
2015-05-16,5544708.53520842
2015-05-17,4982760.028316513
2015-05-18,11127793.215266632
2015-05-19,11511305.788966084
2015-05-20,10732947.513641829
2015-05-21,11649134.600992696
2015-05-22,15586907.521462737
2015-05-23,9021346.559274148
2015-05-24,6718185.311730208
2015-05-25,8701303.027070576
2015-05-26,11497316.200235512
2015-05-27,12206801.7669203
2015-05-28,12046485.274154786
2015-05-29,13782478.49163726
2015-05-30,9189687.111585189
2015-05-31,8096221.596867498
2015-06-01,13881511.97388542
2015-06-02,13652694.839615032
2015-06-03,11744263.8656124
2015-06-04,11540754.51154572
2015-06-05,11621606.448352013
2015-06-06,8357547.39269016
2015-06-07,6709436.510970337
2015-06-08,13178873.918969508
2015-06-09,11619065.674012022
2015-06-10,10543733.309577769
2015-06-11,10094628.22646715
2015-06-12,12040136.654902292
2015-06-13,9883441.651051797
2015-06-14,8387912.768289677
2015-06-15,12350758.697729124
2015-06-16,25104201.785227437
2015-06-17,18849783.994023375
2015-06-18,18015960.909610853
2015-06-19,22595370.4216258
2015-06-20,7787887.663554024
2015-06-21,7241269.2959434735
2015-06-22,12572428.840437772
2015-06-23,12020592.746608848
2015-06-24,13072003.1753195
2015-06-25,11071561.176386092
2015-06-26,13687131.349933263
2015-06-27,8588430.2925619
2015-06-28,8920425.354802903
2015-06-29,19685832.815864377
2015-06-30,20547528.794632982
2015-07-01,16371187.88213676
2015-07-02,14839358.902158564
2015-07-03,14041105.314645799
2015-07-04,8597016.570973285
2015-07-05,15863860.080565728
2015-07-06,24056190.600693293
2015-07-07,18182095.05871705
2015-07-08,22170622.152546808
2015-07-09,23315424.43997421
2015-07-10,31429284.10061979
2015-07-11,19359967.378610212
2015-07-12,17803774.50644919
2015-07-13,19128801.77495544
2015-07-14,17077929.88756803
2015-07-15,13307311.292234536
2015-07-16,18511350.076129753
2015-07-17,14268957.657021753
2015-07-18,12736525.643203003
2015-07-19,8984199.26206588
2015-07-20,11708850.332075406
2015-07-21,15073572.244709903
2015-07-22,12395703.15120444
2015-07-23,13196950.514595425
2015-07-24,17556738.495536868
2015-07-25,11147550.503677351
2015-07-26,8984013.629528925
2015-07-27,12225612.279431313
2015-07-28,19599518.40355455
2015-07-29,16124731.009162055
2015-07-30,14319507.251234073
2015-07-31,15484006.522402093
2015-08-01,10845361.248094305
2015-08-02,10155716.628544051
2015-08-03,13938163.532070743
2015-08-04,20147389.04408422
2015-08-05,25191625.48560775
2015-08-06,23766518.747615553
2015-08-07,17590786.372921504
2015-08-08,24200651.48093592
2015-08-09,11222570.909480007
2015-08-10,15730059.690535432
2015-08-11,20357189.98989887
2015-08-12,21499677.45506628
2015-08-13,22497828.448264193
2015-08-14,17869302.120658807
2015-08-15,19033587.691171583
2015-08-16,19425690.58509839
2015-08-17,38068317.93445357
2015-08-18,20978371.69173161
2015-08-19,23692570.452656858
2015-08-20,21644814.983361937
2015-08-21,14870969.075170372
2015-08-22,14037331.70303408
2015-08-23,8770870.653928481
2015-08-24,29573941.35833933
2015-08-25,27236034.02765333
2015-08-26,18777628.940607436
2015-08-27,17598646.999970134
2015-08-28,25999927.332448106
2015-08-29,10002847.162612882
2015-08-30,6446781.823159681
2015-08-31,14565462.8623374
2015-09-01,16811192.52693412
2015-09-02,18756394.501067944
2015-09-03,12243861.366148531
2015-09-04,14817899.081697417
2015-09-05,10653788.240103183
2015-09-06,11472095.127536744
2015-09-07,12757203.498380456
2015-09-08,19292104.165443636
2015-09-09,19592111.880305577
2015-09-10,19005658.17066837
2015-09-11,13588613.879732603
2015-09-12,8368800.941043456
2015-09-13,11729836.045373602
2015-09-14,20537934.149419174
2015-09-15,14095987.262400394
2015-09-16,23680675.674097486
2015-09-17,17587523.677207682
2015-09-18,15990757.60284916
2015-09-19,10171507.760106392
2015-09-20,8302060.903554389
2015-09-21,19593174.313987583
2015-09-22,21161152.69565416
2015-09-23,11027146.332818093
2015-09-24,12304388.180370187
2015-09-25,17625269.06379941
2015-09-26,10985282.497042928
2015-09-27,6449131.082587542
2015-09-28,15617063.114658995
2015-09-29,19988672.969001632
2015-09-30,18570301.89752708
2015-10-01,24344791.751099005
2015-10-02,18182710.374539003
2015-10-03,11092718.974142207
2015-10-04,11459660.118725212
2015-10-05,14397299.084882673
2015-10-06,19670593.204025365
2015-10-07,16803822.79879246
2015-10-08,23644598.219061848
2015-10-09,15115700.57262314
2015-10-10,11992785.914307851
2015-10-11,11404981.185330775
2015-10-12,18600619.51677501
2015-10-13,22236484.457457423
2015-10-14,21038804.840851948
2015-10-15,22923964.647856608
2015-10-16,28403258.78511879
2015-10-17,30567505.331110734
2015-10-18,17154818.122566227
2015-10-19,25133924.875696816
2015-10-20,24612570.657485466
2015-10-21,25783066.469285294
2015-10-22,24380894.18654899
2015-10-23,21582116.6872168
2015-10-24,18267186.721506152
2015-10-25,23956569.833633073
2015-10-26,23324841.989431936
2015-10-27,27178070.506992593
2015-10-28,42194530.20667041
2015-10-29,41456367.048520066
2015-10-30,54746843.89973178
2015-10-31,45373623.196765214
2015-11-01,37454074.83040936
2015-11-02,57782096.126332134
2015-11-03,77352592.05724972
2015-11-04,70321753.48678902
2015-11-05,75181664.0740461
2015-11-06,42341312.871050514
2015-11-07,36362197.12065464
2015-11-08,31079576.621884324
2015-11-09,45626356.17772993
2015-11-10,58481627.12741179
2015-11-11,62483780.419210635
2015-11-12,43952949.187351115
2015-11-13,34351967.46952533
2015-11-14,34331822.8308775
2015-11-15,30631188.73117237
2015-11-16,48017130.592670605
2015-11-17,47520539.94232631
2015-11-18,30419932.28732564
2015-11-19,30589981.303148277
2015-11-20,29363819.234170336
2015-11-21,22685857.68098638
2015-11-22,18349942.25343095
2015-11-23,20398417.481216636
2015-11-24,23905718.760232784
2015-11-25,27403099.297893904
2015-11-26,38563784.185874745
2015-11-27,98006636.5544578
2015-11-28,25901285.2675892
2015-11-29,23498702.29780997
2015-11-30,35318307.06418049
2015-12-01,41150091.65344888
2015-12-02,48784847.180405155
2015-12-03,37914705.53575213
2015-12-04,29200673.73826228
2015-12-05,50795385.851232216
2015-12-06,50406048.600555725
2015-12-07,40613873.96400035
2015-12-08,51517020.385949835
2015-12-09,50585690.79977893
2015-12-10,39467893.23098302
2015-12-11,56328259.149121225
2015-12-12,42552973.78074098
2015-12-13,39289766.63323903
2015-12-14,44487089.51717347
2015-12-15,68770321.90058959
2015-12-16,61798249.446139246
2015-12-17,52275695.02021907
2015-12-18,49642932.62527176
2015-12-19,51411088.953926735
2015-12-20,40821906.072608255
2015-12-21,58108749.02560366
2015-12-22,65317303.80289895
2015-12-23,48001934.5826633
2015-12-24,60840442.425519526
2015-12-25,38913978.10049751
2015-12-26,41087522.69997876
2015-12-27,20464141.791399084
2015-12-28,31585053.323458686
2015-12-29,23420682.902570806
2015-12-30,21343980.759255156
2015-12-31,17187315.72127867
2016-01-01,14415463.856241092
2016-01-02,10991880.338562068
2016-01-03,12944718.809349071
2016-01-04,19853547.68936962
2016-01-05,30096873.600163512
2016-01-06,23058594.985315736
2016-01-07,39633588.903388366
2016-01-08,29390212.759839233
2016-01-09,14776508.952386606
2016-01-10,14843502.804160409
2016-01-11,21974915.371117078
2016-01-12,20520649.206307963
2016-01-13,30688082.415147036
2016-01-14,23736011.432482548
2016-01-15,37310056.12940979
2016-01-16,31876664.793012816
2016-01-17,16422111.521150315
2016-01-18,23511756.880350843
2016-01-19,20430208.19431649
2016-01-20,40288124.14429988
2016-01-21,32293428.973282237
2016-01-22,37074161.140559494
2016-01-23,23918350.898522392
2016-01-24,24227312.106215905
2016-01-25,34715664.2206214
2016-01-26,27700690.046606753
2016-01-27,33233409.410384275
2016-01-28,35163860.56129311
2016-01-29,35635958.916555025
2016-01-30,26619530.36479014
2016-01-31,23392849.068196297
2016-02-01,33368857.36361455
2016-02-02,34752520.89974451
2016-02-03,30690654.903469566
2016-02-04,34908886.50771606
2016-02-05,41302997.79482828
2016-02-06,39073619.46113535
2016-02-07,18383524.369925108
2016-02-08,22650425.964162894
2016-02-09,31583011.900971536
2016-02-10,43190844.32402029
2016-02-11,32874517.53162129
2016-02-12,34926898.29523043
2016-02-13,28906199.035164762
2016-02-14,35413582.188418224
2016-02-15,39921282.26024278
2016-02-16,42704662.63609761
2016-02-17,40182909.66707223
2016-02-18,45496865.87238492
2016-02-19,37241665.703534596
2016-02-20,38745980.24578696
2016-02-21,40981543.32065561
2016-02-22,37459966.728297316
2016-02-23,46160752.953547776
2016-02-24,39652731.588513486
2016-02-25,38480697.55977877
2016-02-26,47687518.20013286
2016-02-27,30079945.012536816
2016-02-28,54542687.76807714
2016-02-29,86592225.90749443
2016-03-01,81706866.53247009
2016-03-02,82016357.82793942
2016-03-03,56091332.67536369
2016-03-04,54106664.2729752
2016-03-05,58079250.60632251
2016-03-06,41502305.20448261
2016-03-07,47281767.403108865
2016-03-08,35337494.20832104
2016-03-09,38789771.15815049
2016-03-10,44546264.81543585
2016-03-11,52629397.33001116
2016-03-12,32241535.678886537
2016-03-13,24792655.591624167
2016-03-14,30587292.934344914
2016-03-15,37260624.84203807
2016-03-16,30348816.55036215
2016-03-17,32815103.69667221
2016-03-18,39652669.941096544
2016-03-19,24326320.763803743
2016-03-20,21886295.176155377
2016-03-21,29917534.554298215
2016-03-22,35510095.28599119
2016-03-23,29395817.255506407
2016-03-24,31026682.110144757
2016-03-25,22447184.358782846
2016-03-26,17661747.913883913
2016-03-27,22977318.406359255
2016-03-28,31039182.5784436
2016-03-29,33881243.111061186
2016-03-30,29735988.372799583
2016-03-31,30043821.702488672
2016-04-01,34274117.272075385
2016-04-02,21667079.01383322
2016-04-03,20372847.569564138
2016-04-04,29908548.566623457
2016-04-05,35559542.23431232
2016-04-06,35213882.43840529
2016-04-07,36513685.471372545
2016-04-08,28158982.642540935
2016-04-09,25281161.01299668
2016-04-10,26707230.94694762
2016-04-11,27618102.49877224
2016-04-12,36586868.80470341
2016-04-13,31125403.969156124
2016-04-14,23711919.968313497
2016-04-15,33438878.376139466
2016-04-16,29539678.690319754
2016-04-17,22790875.260690376
2016-04-18,23639905.180885907
2016-04-19,33035775.84769812
2016-04-20,28495315.919497807
2016-04-21,33925439.703195736
2016-04-22,29583751.089049
2016-04-23,24012889.92088185
2016-04-24,26528234.576701555
2016-04-25,44992482.587524235
2016-04-26,40509246.30981877
2016-04-27,42611918.727348775
2016-04-28,40315703.399599686
2016-04-29,29539175.55341628
2016-04-30,22214226.7334855
2016-05-01,20858736.861650545
2016-05-02,31813938.675944887
2016-05-03,31350597.026112538
2016-05-04,29945556.996086903
2016-05-05,31758327.757092703
2016-05-06,57155296.40454221
2016-05-07,23647584.624992836
2016-05-08,17135473.402348068
2016-05-09,31441888.81054195
2016-05-10,33575693.24255949
2016-05-11,29118466.519098222
2016-05-12,32919476.203649286
2016-05-13,30181098.78304289
2016-05-14,25172651.224270143
2016-05-15,24291979.167274788
2016-05-16,34479815.30710081
2016-05-17,42345883.917920575
2016-05-18,39189416.98309365
2016-05-19,41319952.44998381
2016-05-20,44653779.910438195
2016-05-21,22057159.173897244
2016-05-22,19453597.29852144
